주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자
227-2-000001,신장동 공영주차장,공영,노외,경기도 하남시 하남대로776번길 77,경기도 하남시 신장동 521-2,125,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,800,10,300,4,7000,70000,현금,"""경차, 장애인, 유공자등 50퍼센트할인,월주간:50000원,월야간:40000원""",경기도 하남도시공사,031-791-9581,37.541376,127.213962,2017-11-10
227-1-000008,덕풍1동 벽산블루밍 APT 이면도로,공영,노상,경기도 하남시 대성로299번길,경기도 하남시 덕풍동 470-4,41,2,미시행,평일+토요일+공휴일,18:00,09:00,18:00,09:00,18:00,09:00,혼합,0,0,0,0,0,0,30000,현금,"""경차, 장애인, 유공자등 50퍼센트할인,월야간:20000원,거주자우선주차장""",경기도 하남도시공사,031-791-9581,37.536451,127.205705,2017-11-10
227-1-000009,한솔솔파크 이면도로,공영,노상,경기도 하남시 하남대로 887번길,경기도 하남시 덕풍동 332-38,53,2,미시행,평일+토요일+공휴일,18:00,09:00,18:00,09:00,18:00,09:00,혼합,0,0,0,0,0,0,30000,현금,"""경차, 장애인, 유공자등 50퍼센트할인,월야간:20000원,거주자우선주차장""",경기도 하남도시공사,031-791-9581,37.542857,127.201587,2017-11-10
227-1-000021,하남순복음교회 주변,공영,노상,경기도 하남시 신평로,경기도 하남시 덕풍동 512-4,8,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,무료,,경기도 하남시청,031-790-5650,37.534775,127.203219,2017-11-10
223-2-000028,내삼미동 임시공영주차장,공영,노외,경기도 오산시 수청로50번길,경기도 오산시 내삼미동 889,103,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.176576,127.057056,2017-11-30
223-2-000029,(오산대역인근)수청동 제2임시공영주차장,공영,노외,경기도 오산시 청학로 290,경기도 오산시 수청동 607-4,135,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.172605,127.061286,2017-11-30
223-2-000030,세교동 임시공영주차장,공영,노외,경기도 오산시 독산성로 419,경기도 오산시 세교동 595-1,140,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.188711,127.041418,2017-11-30
223-1-000031,원동복개도로 노상주차장,공영,노상,경기도 오산시 오산로232번길,경기도 오산시 원동 759,81,1,미시행,평일+토요일,09:00,18:00,09:00,15:00,09:00,15:00,유료,10,200,10,200,,,80000,현금+신용카드,"""경차, 장애인 차량 50프로 할인""",오산시시설관리공단,031-978-9672,37.143931,127.070158,2017-11-30
223-1-000032,오산역앞 노상주차장,공영,노상,경기도 오산시 역광장로 70,경기도 오산시 오산동 903-1,25,1,미시행,평일+토요일,09:00,18:00,09:00,15:00,09:00,15:00,무료,10,200,10,200,,,80000,현금+신용카드,"""경차, 장애인 차량 50프로 할인""",오산시시설관리공단,031-978-9672,37.146713,127.068281,2017-11-30
223-2-000010,궐리사앞 공영주차장,공영,노외,경기도 오산시 궐리사로59번길,경기도 오산시 궐동 637-6외 3필지,42,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.158531,127.062169,2017-11-30
223-2-000015,청학동 임시공영주차장,공영,노외,경기도 오산시 대호로 34,경기도 오산시 청학동 58-10 외2필지,35,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.155186,127.057561,2017-11-30
223-2-000018,궐동 제2임시공영주차장,공영,노외,경기도 오산시 궐동로69번길,경기도 오산시 궐동 649-8 외 3필지,32,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.157958,127.062111,2017-11-30
223-2-000011,궐동 복개천 주차장,공영,노외,경기도 오산시 오산로368번길 3,경기도 오산시 궐동 14-1,57,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.159988,127.066552,2017-11-30
223-2-000001,운암공영주차장,공영,노외,경기도 오산시 운암로 13-6,경기도 오산시 원동 812-5,407,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,500,10,200,24,6000,80000,현금+신용카드,"""경차, 장애인 차량 50프로 할인""",오산시시설관리공단,031-978-9672,37.147574,127.075319,2017-11-30
223-2-000002,오산동 공영주차장,공영,노외,경기도 오산시 오산로300번길 22,경기도 오산시 오산동 316-47,45,1,미시행,평일+토요일+공휴일,06:00,22:00,06:00,22:00,06:00,22:00,유료,30,300,10,80,24,6000,60000,현금+신용카드,"""경차, 장애인 차량 50프로 할인""",오산시시설관리공단,031-978-9672,37.153355,127.070725,2017-11-30
223-2-000003,오산역 환승주차장,공영,노외,경기도 오산시 성호대로40번길,경기도 오산시 오산동 621-3,227,1,미시행,평일+토요일+공휴일,06:00,01:00,06:00,01:00,06:00,01:00,유료,30,200,10,200,24,6000,32000,현금+신용카드,"""경차, 장애인 차량 50프로 할인""",오산시시설관리공단,031-978-9672,37.147183,127.066099,2017-11-30
223-2-000004,중앙전통시장 주차장,공영,노외,경기도 오산시 오산로278번길 10,경기도 오산시 오산동 854-10,103,1,미시행,평일+토요일+공휴일,07:00,21:00,07:00,21:00,07:00,21:00,유료,30,300,10,100,24,6000,60000,현금+신용카드,"""경차, 장애인 차량 50프로 할인""",오산시시설관리공단,031-978-9672,37.151291,127.069731,2017-11-30
223-2-000005,남촌 공영주차장,공영,노외,경기도 오산시 성호대로28번길,경기도 오산시 오산동 609-37,49,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.148386,127.064622,2017-11-30
223-2-000007,궐동 제2공영주차장(차량등록사업소),공영,노외,경기도 오산시 청학로 98,경기도 오산시 궐동 94,122,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.157381,127.065091,2017-11-30
223-2-000008,원동 공영주차장,공영,노외,경기도 오산시 경기대로107번길,경기도 오산시 원동 806-2,28,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.134663,127.072333,2017-11-30
223-2-000009,은계동 공영주차장,공영,노외,경기도 오산시 현충로 36-8,경기도 오산시 은계동 53,120,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.163047,127.072369,2017-11-30
223-2-000012,성산초교 뒤 공영주차장,공영,노외,경기도 오산시 성산새싹16번길,경기도 오산시 오산동 494-4,30,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.152133,127.066881,2017-11-30
223-2-000013,원동 대림 공영주차장,공영,노외,경기도 오산시 오산로132번길,경기도 오산시 원동 404-9,72,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.138152,127.071886,2017-11-30
223-2-000014,양산공영주차장(양산도서관 옆),공영,노외,경기도 오산시 양산로410번길,경기도 오산시 양산동 670-4,80,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.193986,127.032747,2017-11-30
223-2-000016,밀머리길 임시공영주차장,공영,노외,경기도 오산시 밀머리로38,경기도 오산시 원동 377-20 외 1필지,23,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.138481,127.074786,2017-11-30
223-2-000006,궐동 제1공영주차장,공영,노외,경기도 오산시 오산로368번길,경기도 오산시 궐동 20-3,110,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.160377,127.068111,2017-11-30
223-2-000017,오산동 임시공영주차장,공영,노외,경기도 오산시 경기대로333번길,경기도 오산시 오산동 382-1 외 3필지,22,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.154636,127.069402,2017-11-30
223-2-000019,궐동 제5임시공영주차장,공영,노외,경기도 오산시 대호로 60,경기도 오산시 궐동 699-3 외 1필지,31,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.156294,127.055927,2017-11-30
223-2-000020,궐동 제6임시공영주차장,공영,노외,경기도 오산시 법원로 15번길,경기도 오산시 궐동 701-5 외 3필지,54,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.155972,127.055581,2017-11-30
223-2-000021,세마역 임시공영주차장,공영,노외,경기도 오산시 세마역로 610,경기도 오산시 세교동 603-1,75,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.186269,127.063436,2017-11-30
223-2-000022,(꿈두레도서관)임시공영주차장,공영,노외,경기도 오산시 세마역로19번길,경기도 오산시 세교동 617-3,70,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.181288,127.044552,2017-11-30
223-2-000023,오산동 제2임시공영주차장,공영,노외,경기도 오산시 역광장로 22,경기도 오산시 오산동 885-17 외 2필지,23,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.142305,127.066911,2017-11-30
223-2-000024,오산대역 환승주차장,공영,노외,경기도 오산시 오산대역로132번길,경기도 오산시 수청동 600,100,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.169851,127.060777,2017-11-30
223-2-000025,궐동 제8임시공영주차장,공영,노외,경기도 오산시 궐동로7번길,경기도 오산시 궐동 679-7,11,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.158891,127.054444,2017-11-30
223-2-000026,궐동 제9임시공영주차장,공영,노외,경기도 오산시 대호로117번길,경기도 오산시 궐동 609-1,30,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.163318,127.052931,2017-11-30
223-2-000027,수청동 임시공영주차장,공영,노외,경기도 오산시 내삼미로80번길,경기도 오산시 수청동 635-2,60,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.167262,127.067656,2017-11-30
203-3-000010,수원박물관 주차장,공영,부설,경기도 수원시 영통구 창룡대로 265,경기도 수원시 영통구 창룡대로 265,73,1,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,무료,0,0,,,,,,,,경기도 수원시 박물관사업소,031-228-4162,37.297646,127.035631,2017-04-14
203-3-000011,수원광교박물관 주차장,공영,부설,경기도 수원시 영통구 이의동 403-2,경기도 수원시 영통구 광교로 182,135,1,미시행,평일+토요일+공휴일,09:00,22:00,09:00,22:00,09:00,22:00,무료,0,0,,,,,,,5시간 이상 주차시 차단기 닫힘,경기도 수원시 박물관사업소,031-228-4173,37.296351,127.051421,2017-04-14
202-3-000019,수원화성박물관 주차장,공영,부설,경기도 수원시 팔달구 매향동 49번지,경기도 수원시 팔달구 창룡대로 21,70,2,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,무료,0,0,,,,,,,,경기도 수원시 박물관사업소,031-228-4205,37.282595,127.019351,2017-04-14
203-4-000012,매원주차장,민영,노외,경기도 수원시 영통구 매탄동 131-14,경기도 수원시 영통구 동수원로 513번길 16,15,2,미시행,평일+토요일,10:00,22:00,10:00,22:00,00:00,00:00,유료,30,1000,30,1000,1440,15000,100000,현금,,경기도 수원시 영통구청,031-212-4724,37.273469,127.046146,2017-04-14
201-4-000022,디에스주차장,민영,노외,경기도 수원시 권선구 오목천동 913-1번지,경기도 수원시 권선구 서수원로63번길 179,29,3,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,무료,0,0,,,,,,,,경기도 수원시 권선구청,031-215-2000,37.229161,126.971987,2017-04-14
201-4-000023,굿파크주차장,민영,노외,경기도 수원시 권선구 권선동 1002-3번지,경기도 수원시 권선구 경수대로335번길 5,19,2,미시행,평일+토요일,07:00,18:00,07:00,13:00,00:00,00:00,유료,30,1000,30,1000,1440,10000,80000,현금,,경기도 수원시 권선구청,031-222-1562,37.256721,127.021422,2017-04-14
203-4-000014,원영주차장,민영,노외,경기도 수원시 영통구 원천동 83-2 외 1필지,경기도 수원시 영통구 동수원로 539-19,30,2,미시행,평일,09:00,18:00,00:00,00:00,00:00,00:00,유료,10,500,10,500,,,80000,현금,,경기도 수원시 영통구청,031-215-5885,37.274791,127.049201,2017-04-14
203-4-000015,토야주차장,민영,노외,경기도 수원시 영통구 영통동 974-1,경기도 수원시 영통구 영통로 214번길 41,171,1,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,혼합,30,1000,30,1000,,,,"""현금,  신용카드""","""평일 주차관리인 근무시간 외 및 토,일 무료개방""",경기도 수원시 영통구청,031-228-8345,37.246731,127.059466,2017-04-14
203-4-000017,선일파앤아이,민영,노외,경기도 수원시 영통구 매탄동 1271-4,경기도 수원시 영통구 매탄로 79번길 5-6,29,2,미시행,평일+토요일,09:00,22:00,09:00,22:00,00:00,00:00,유료,10,500,10,500,,,,현금,,경기도 수원시 영통구청,031-228-8345,37.257962,127.041502,2017-04-14
203-4-000018,신안개발,민영,노외,경기도 수원시 영통구 이의동 1335,경기도 수원시 영통구 센트럴타운로 15,430,1,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,유료,10,500,10,500,,,150000,"""현금,  신용카드""",,경기도 수원시 영통구청,031-214-3357,37.288126,127.057423,2017-04-14
203-4-000013,반석주차장,민영,노외,경기도 수원시 영통구 원천동 78-103,경기도 수원시 영통구 동수원로 551번길 21,48,2,미시행,평일,09:00,18:00,00:00,00:00,00:00,00:00,유료,10,500,10,500,,,100000,현금,,경기도 수원시 영통구청,031-228-8345,37.274913,127.048894,2017-04-14
203-4-000016,영통주차장,민영,노외,경기도 수원시 영통구 영통동 1011-5,경기도 수원시 영통구 청명남로 34번길 17,146,1,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,유료,0,0,,,,,,,,경기도 수원시 영통구청,031-228-8345,37.252315,127.076721,2017-04-14
201-4-000018,한서주차장,민영,노외,경기도 수원시 권선구 세류동 1023-4번지,경기도 수원시 권선구 정조로 514,22,2,미시행,평일+토요일,07:00,18:30,07:00,18:30,00:00,00:00,유료,60,2000,30,1000,690,10000,70000,현금,,경기도 수원시 권선구청,031-237-9603,37.254956,127.011588,2017-04-14
203-2-000012,광교 대학로 공영(무인),공영,노외,,경기도 수원시 영통구 이의동 1260-6,51,2,미시행,평일,00:00,24:00,00:00,00:00,00:00,00:00,유료,30,600,10,250,24,7000,60000,신용카드,,경기도 수원시 시설관리공단,031-211-5491,37.299167,127.044218,2017-04-14
202-2-000012,창룡공영,공영,노외,경기도 수원시 팔달구 월드컵로 381번길 2 (우만동),경기도 수원시 팔달구 우만동 582,85,2,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,유료,30,600,10,250,24,7000,60000,"""현금,  신용카드""",월정기권 야간 36000원,경기도 수원시 시설관리공단,031-207-7498,37.291344,127.027996,2017-04-14
203-2-000010,광교 중앙마을 공영(무인),공영,노외,,경기도 수원시 영통구 원천동 577,45,2,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,유료,30,600,10,250,24,7000,60000,신용카드,,경기도 수원시 시설관리공단,031-211-2770,37.277645,127.050208,2017-04-14
203-2-000011,광교 1동 공영(무인),공영,노외,,경기도 수원시 영통구 이의동 1274,35,2,미시행,평일,00:00,24:00,00:00,00:00,00:00,00:00,유료,30,600,10,250,24,7000,60000,신용카드,,경기도 수원시 시설관리공단,031-211-6458,37.298436,127.043541,2017-04-14
203-1-000013,매탄4지구,공영,노상,경기도 수원시 영통구 매탄로126번길 22,경기도 수원시 영통구 매탄동 1258,65,2,미시행,평일+토요일+공휴일,10:00,20:00,10:00,20:00,00:00,00:00,유료,30,600,10,250,10,7000,60000,"""현금,  신용카드""",,경기도 수원시 시설관리공단,031-240-2843,37.260952,127.044745,2017-04-14
